[run_batch] 432 runs planned.
[331/432] done variant=V1_generic_fanout persona=high_income_low_time_tech_worker query_id=q_55
[332/432] done variant=V2_synthesis_only_personalization persona=first_gen_college_grad_student_loans query_id=q_56
[333/432] done variant=V5_mixed_fanout persona=high_income_low_time_tech_worker query_id=q_55
[334/432] done variant=V3_fanout_only_personalization persona=high_income_low_time_tech_worker query_id=q_55
[335/432] done variant=V3_fanout_only_personalization persona=first_gen_college_grad_student_loans query_id=q_56
[336/432] done variant=V4_personalized_fanout persona=first_gen_college_grad_student_loans query_id=q_56
[337/432] done variant=V5_mixed_fanout persona=first_gen_college_grad_student_loans query_id=q_56
[338/432] done variant=V4_personalized_fanout persona=high_income_low_time_tech_worker query_id=q_55
[339/432] done variant=V0_generic_single persona=first_gen_college_grad_student_loans query_id=q_59
[340/432] done variant=V2_synthesis_only_personalization persona=high_income_low_time_tech_worker query_id=q_57
[341/432] done variant=V3_fanout_only_personalization persona=high_income_low_time_tech_worker query_id=q_57
[342/432] done variant=V1_generic_fanout persona=high_income_low_time_tech_worker query_id=q_57
[343/432] done variant=V1_generic_fanout persona=first_gen_college_grad_student_loans query_id=q_58
[344/432] done variant=V3_fanout_only_personalization persona=first_gen_college_grad_student_loans query_id=q_58
[345/432] done variant=V2_synthesis_only_personalization persona=first_gen_college_grad_student_loans query_id=q_58
[346/432] done variant=V4_personalized_fanout persona=high_income_low_time_tech_worker query_id=q_57
[347/432] done variant=V0_generic_single persona=first_gen_college_grad_student_loans query_id=q_60
[348/432] done variant=V5_mixed_fanout persona=high_income_low_time_tech_worker query_id=q_57
[349/432] done variant=V1_generic_fanout persona=first_gen_college_grad_student_loans query_id=q_59
[350/432] done variant=V4_personalized_fanout persona=first_gen_college_grad_student_loans query_id=q_58
[351/432] done variant=V3_fanout_only_personalization persona=first_gen_college_grad_student_loans query_id=q_59
[352/432] done variant=V0_generic_single persona=young_family_homebuyer query_id=q_61
[353/432] done variant=V2_synthesis_only_personalization persona=first_gen_college_grad_student_loans query_id=q_59
[354/432] done variant=V1_generic_fanout persona=first_gen_college_grad_student_loans query_id=q_60
[355/432] done variant=V5_mixed_fanout persona=first_gen_college_grad_student_loans query_id=q_58
[356/432] done variant=V4_personalized_fanout persona=first_gen_college_grad_student_loans query_id=q_59
[357/432] done variant=V0_generic_single persona=young_family_homebuyer query_id=q_62
[358/432] done variant=V2_synthesis_only_personalization persona=first_gen_college_grad_student_loans query_id=q_60
[359/432] done variant=V0_generic_single persona=young_family_homebuyer query_id=q_63
[360/432] done variant=V5_mixed_fanout persona=first_gen_college_grad_student_loans query_id=q_59
[361/432] done variant=V4_personalized_fanout persona=first_gen_college_grad_student_loans query_id=q_60
[362/432] done variant=V1_generic_fanout persona=young_family_homebuyer query_id=q_61
[363/432] done variant=V0_generic_single persona=young_family_homebuyer query_id=q_64
[364/432] done variant=V2_synthesis_only_personalization persona=young_family_homebuyer query_id=q_61
[365/432] done variant=V3_fanout_only_personalization persona=first_gen_college_grad_student_loans query_id=q_60
[366/432] done variant=V3_fanout_only_personalization persona=young_family_homebuyer query_id=q_61
[367/432] done variant=V5_mixed_fanout persona=first_gen_college_grad_student_loans query_id=q_60
[368/432] done variant=V4_personalized_fanout persona=young_family_homebuyer query_id=q_61
[369/432] done variant=V0_generic_single persona=near_retirement_catchup query_id=q_65
[370/432] done variant=V1_generic_fanout persona=young_family_homebuyer query_id=q_62
[371/432] done variant=V5_mixed_fanout persona=young_family_homebuyer query_id=q_61
[372/432] done variant=V1_generic_fanout persona=young_family_homebuyer query_id=q_63
[373/432] done variant=V2_synthesis_only_personalization persona=young_family_homebuyer query_id=q_62
[374/432] done variant=V2_synthesis_only_personalization persona=young_family_homebuyer query_id=q_63
[375/432] done variant=V4_personalized_fanout persona=young_family_homebuyer query_id=q_62
[376/432] done variant=V3_fanout_only_personalization persona=young_family_homebuyer query_id=q_63
[377/432] done variant=V3_fanout_only_personalization persona=young_family_homebuyer query_id=q_62
[378/432] done variant=V5_mixed_fanout persona=young_family_homebuyer query_id=q_62
[379/432] done variant=V2_synthesis_only_personalization persona=young_family_homebuyer query_id=q_64
[380/432] done variant=V5_mixed_fanout persona=young_family_homebuyer query_id=q_63
[381/432] done variant=V1_generic_fanout persona=young_family_homebuyer query_id=q_64
[382/432] done variant=V0_generic_single persona=near_retirement_catchup query_id=q_66
[383/432] done variant=V4_personalized_fanout persona=young_family_homebuyer query_id=q_63
[384/432] done variant=V3_fanout_only_personalization persona=young_family_homebuyer query_id=q_64
[385/432] done variant=V1_generic_fanout persona=near_retirement_catchup query_id=q_65
[386/432] done variant=V0_generic_single persona=near_retirement_catchup query_id=q_67
[387/432] done variant=V4_personalized_fanout persona=young_family_homebuyer query_id=q_64
[388/432] done variant=V2_synthesis_only_personalization persona=near_retirement_catchup query_id=q_65
[389/432] done variant=V3_fanout_only_personalization persona=near_retirement_catchup query_id=q_65
[390/432] done variant=V5_mixed_fanout persona=young_family_homebuyer query_id=q_64
[391/432] done variant=V4_personalized_fanout persona=near_retirement_catchup query_id=q_65
[392/432] done variant=V0_generic_single persona=freelancer_irregular_income_taxes query_id=q_69
[393/432] done variant=V5_mixed_fanout persona=near_retirement_catchup query_id=q_65
[394/432] done variant=V0_generic_single persona=near_retirement_catchup query_id=q_68
[395/432] done variant=V1_generic_fanout persona=near_retirement_catchup query_id=q_66
[396/432] done variant=V2_synthesis_only_personalization persona=near_retirement_catchup query_id=q_66
[397/432] done variant=V3_fanout_only_personalization persona=near_retirement_catchup query_id=q_66
[398/432] done variant=V4_personalized_fanout persona=near_retirement_catchup query_id=q_66
[399/432] done variant=V1_generic_fanout persona=near_retirement_catchup query_id=q_67
[400/432] done variant=V5_mixed_fanout persona=near_retirement_catchup query_id=q_66
[401/432] done variant=V2_synthesis_only_personalization persona=near_retirement_catchup query_id=q_67
[402/432] done variant=V1_generic_fanout persona=near_retirement_catchup query_id=q_68
[403/432] done variant=V4_personalized_fanout persona=near_retirement_catchup query_id=q_67
[404/432] done variant=V3_fanout_only_personalization persona=near_retirement_catchup query_id=q_67
[405/432] done variant=V5_mixed_fanout persona=near_retirement_catchup query_id=q_67
[406/432] done variant=V0_generic_single persona=freelancer_irregular_income_taxes query_id=q_71
[407/432] done variant=V3_fanout_only_personalization persona=near_retirement_catchup query_id=q_68
[408/432] done variant=V2_synthesis_only_personalization persona=freelancer_irregular_income_taxes query_id=q_69
[409/432] done variant=V2_synthesis_only_personalization persona=near_retirement_catchup query_id=q_68
[410/432] done variant=V1_generic_fanout persona=freelancer_irregular_income_taxes query_id=q_69
[411/432] done variant=V5_mixed_fanout persona=near_retirement_catchup query_id=q_68
[412/432] done variant=V0_generic_single persona=freelancer_irregular_income_taxes query_id=q_70
[413/432] done variant=V4_personalized_fanout persona=near_retirement_catchup query_id=q_68
[414/432] done variant=V5_mixed_fanout persona=freelancer_irregular_income_taxes query_id=q_69
[415/432] done variant=V4_personalized_fanout persona=freelancer_irregular_income_taxes query_id=q_69
[416/432] done variant=V2_synthesis_only_personalization persona=freelancer_irregular_income_taxes query_id=q_70
[417/432] done variant=V0_generic_single persona=freelancer_irregular_income_taxes query_id=q_72
[418/432] done variant=V3_fanout_only_personalization persona=freelancer_irregular_income_taxes query_id=q_69
[419/432] done variant=V1_generic_fanout persona=freelancer_irregular_income_taxes query_id=q_71
[420/432] done variant=V2_synthesis_only_personalization persona=freelancer_irregular_income_taxes query_id=q_71
[421/432] done variant=V5_mixed_fanout persona=freelancer_irregular_income_taxes query_id=q_70
[422/432] done variant=V4_personalized_fanout persona=freelancer_irregular_income_taxes query_id=q_70
[423/432] done variant=V3_fanout_only_personalization persona=freelancer_irregular_income_taxes query_id=q_70
[424/432] done variant=V2_synthesis_only_personalization persona=freelancer_irregular_income_taxes query_id=q_72
[425/432] done variant=V1_generic_fanout persona=freelancer_irregular_income_taxes query_id=q_72
[426/432] done variant=V4_personalized_fanout persona=freelancer_irregular_income_taxes query_id=q_71
[427/432] done variant=V3_fanout_only_personalization persona=freelancer_irregular_income_taxes query_id=q_71
[428/432] done variant=V5_mixed_fanout persona=freelancer_irregular_income_taxes query_id=q_71
[429/432] done variant=V4_personalized_fanout persona=freelancer_irregular_income_taxes query_id=q_72
[430/432] done variant=V3_fanout_only_personalization persona=freelancer_irregular_income_taxes query_id=q_72
[431/432] done variant=V1_generic_fanout persona=freelancer_irregular_income_taxes query_id=q_70
[432/432] done variant=V5_mixed_fanout persona=freelancer_irregular_income_taxes query_id=q_72
[run_batch] done. 432/432 succeeded. Logs appended to /Users/yuanchenwu/Downloads/personalized-search-agent-research/outputs/placement_ablation_v2_gemma-4-31b-it/runs.jsonl
